#  time                     r                       Ricci
0.000196349541    0.44767695313654554123   -1.58958294459606275240
0.000196349541    0.52228977865930314994   -5.14060826063722942081
0.000196349541    0.59690260418206075865   -8.10028568818223781989
0.000196349541    0.67151542970481836736  -10.24804091541788508835
0.000196349541    0.74612825522757586505  -11.46781146340640233916
0.000196349541    0.82074108075033347376  -11.91102368279706524845
0.000196349541    0.89535390627309108247  -11.99379924300339084198
0.000196349541    0.96996673179584869118  -11.99988351722658208587
0.000196349541    1.04457955731860629989  -11.99999972703813178043
0.000196349541    1.11919238284136390860  -11.99999999998172306448
0.000196349541    1.19380520836412151731  -12.00000000000000000000
0.000196349541    1.26841803388687912602  -12.00000000000000000000
0.000196349541    1.34303085940963673472  -12.00000000000000000000
0.000196349541    1.41764368493239412139  -12.00000000000000000000
0.000196349541    1.49225651045515173010  -12.00000000000000000000
0.000294524311    0.07461282552275759483  -24.53377841212407872717
0.000294524311    0.14922565104551518966  -15.44230452197490954802
0.000294524311    0.22383847656827277062   -5.01244263164442394043
0.000294524311    0.29845130209103037933    1.24618155698192278891
0.000294524311    0.37306412761378793252    1.49756854833176600295
0.000294524311    0.44767695313654554123   -1.58958479152177956095
0.000294524311    0.52228977865930314994   -5.14060982130198151907
0.000294524311    0.59690260418206075865   -8.10028707276015857985
0.000294524311    0.67151542970481836736  -10.24804199055606446223
0.000294524311    0.74612825522757586505  -11.46781200392794097809
0.000294524311    0.82074108075033347376  -11.91102381923341724246
0.000294524311    0.89535390627309108247  -11.99379925682638692308
0.000294524311    0.96996673179584869118  -11.99988351761613891711
0.000294524311    1.04457955731860629989  -11.99999972703960260390
0.000294524311    1.11919238284136390860  -11.99999999998172306448
0.000294524311    1.19380520836412151731  -12.00000000000000000000
0.000294524311    1.26841803388687912602  -12.00000000000000000000
0.000294524311    1.34303085940963673472  -12.00000000000000000000
0.000294524311    1.41764368493239412139  -12.00000000000000000000
0.000294524311    1.49225651045515173010  -12.00000000000000000000
0.000392699082    0.07461282552275759483  -24.53378311958140400861
0.000392699082    0.14922565104551518966  -15.44230906096669642125
0.000392699082    0.22383847656827277062   -5.01244691141338982732
0.000392699082    0.29845130209103037933    1.24617772454635922230
0.000392699082    0.37306412761378793252    1.49756535209732977165
0.000392699082    0.44767695313654554123   -1.58958737721725640313
0.000392699082    0.52228977865930314994   -5.14061200623228842232
0.000392699082    0.59690260418206075865   -8.10028901116887745104
0.000392699082    0.67151542970481836736  -10.24804349574873540973
0.000392699082    0.74612825522757586505  -11.46781276065711097090
0.000392699082    0.82074108075033347376  -11.91102401024369861204
0.000392699082    0.89535390627309108247  -11.99379927617840024823
0.000392699082    0.96996673179584869118  -11.99988351816150000673
0.000392699082    1.04457955731860629989  -11.99999972704165962512
0.000392699082    1.11919238284136390860  -11.99999999998172306448
0.000392699082    1.19380520836412151731  -12.00000000000000000000
0.000392699082    1.26841803388687912602  -12.00000000000000000000
0.000392699082    1.34303085940963673472  -12.00000000000000000000
0.000392699082    1.41764368493239412139  -12.00000000000000000000
0.000392699082    1.49225651045515173010  -12.00000000000000000000
0.000490873852    0.07461282552275759483  -24.53378917202446629631
0.000490873852    0.14922565104551518966  -15.44231489681111391121
0.000490873852    0.22383847656827277062   -5.01245241397134044803
0.000490873852    0.29845130209103037933    1.24617279713112605322
0.000490873852    0.37306412761378793252    1.49756124265457479794
0.000490873852    0.44767695313654554123   -1.58959070168182581284
0.000490873852    0.52228977865930314994   -5.14061481542771936404
0.000490873852    0.59690260418206075865   -8.10029150340795744967
0.000490873852    0.67151542970481836736  -10.24804543099508613579
0.000490873852    0.74612825522757586505  -11.46781373359290334690
0.000490873852    0.82074108075033347376  -11.91102425582729118503
0.000490873852    0.89535390627309108247  -11.99379930105924962902
0.000490873852    0.96996673179584869118  -11.99988351886264936752
0.000490873852    1.04457955731860629989  -11.99999972704430462045
0.000490873852    1.11919238284136390860  -11.99999999998172306448
0.000490873852    1.19380520836412151731  -12.00000000000000000000
0.000490873852    1.26841803388687912602  -12.00000000000000000000
0.000490873852    1.34303085940963673472  -12.00000000000000000000
0.000490873852    1.41764368493239412139  -12.00000000000000000000
0.000490873852    1.49225651045515173010  -12.00000000000000000000
0.000589048623    0.07461282552275759483  -24.53379656945161713111
0.000589048623    0.14922565104551518966  -15.44232202950655086227
0.000589048623    0.22383847656827277062   -5.01245913931667175234
0.000589048623    0.29845130209103037933    1.24616677473769765783
0.000589048623    0.37306412761378793252    1.49755622000464683197
0.000589048623    0.44767695313654554123   -1.58959476491469775539
0.000589048623    0.52228977865930314994   -5.14061824888774321352
0.000589048623    0.59690260418206075865   -8.10029454947684079968
0.000589048623    0.67151542970481836736  -10.24804779629404727359
0.000589048623    0.74612825522757586505  -11.46781492273402136561
0.000589048623    0.82074108075033347376  -11.91102455598340270626
0.000589048623    0.89535390627309108247  -11.99379933146869525729
0.000589048623    0.96996673179584869118  -11.99988351971956923592
0.000589048623    1.04457955731860629989  -11.99999972704753758990
0.000589048623    1.11919238284136390860  -11.99999999998172484084
0.000589048623    1.19380520836412151731  -12.00000000000000000000
0.000589048623    1.26841803388687912602  -12.00000000000000000000
0.000589048623    1.34303085940963673472  -12.00000000000000000000
0.000589048623    1.41764368493239412139  -12.00000000000000000000
0.000589048623    1.49225651045515173010  -12.00000000000000000000
0.000687223393    0.07461282552275759483  -24.53380531186079593908
0.000687223393    0.14922565104551518966  -15.44233045905087919891
0.000687223393    0.22383847656827277062   -5.01246708744726809925
0.000687223393    0.29845130209103037933    1.24615965736791078911
0.000687223393    0.37306412761378793252    1.49755028414897761735
0.000687223393    0.44767695313654554123   -1.58959956691487569458
0.000687223393    0.52228977865930314994   -5.14062230661170094237
0.000687223393    0.59690260418206075865   -8.10029814937484360371
0.000687223393    0.67151542970481836736  -10.24805059164433451713
0.000687223393    0.74612825522757586505  -11.46781632807887874037
0.000687223393    0.82074108075033347376  -11.91102491071106150855
0.000687223393    0.89535390627309108247  -11.99379936740645469229
0.000687223393    0.96996673179584869118  -11.99988352073222763750
0.000687223393    1.04457955731860629989  -11.99999972705135853346
0.000687223393    1.11919238284136390860  -11.99999999998172484084
0.000687223393    1.19380520836412151731  -12.00000000000000000000
0.000687223393    1.26841803388687912602  -12.00000000000000000000
0.000687223393    1.34303085940963673472  -12.00000000000000000000
0.000687223393    1.41764368493239412139  -12.00000000000000000000
0.000687223393    1.49225651045515173010  -12.00000000000000000000
0.000785398163    0.07461282552275759483  -24.53381539924954779508
0.000785398163    0.14922565104551518966  -15.44234018544158715258
0.000785398163    0.22383847656827277062   -5.01247625836069055083
0.000785398163    0.29845130209103037933    1.24615144502400010396
0.000785398163    0.37306412761378793252    1.49754343508932041829
0.000785398163    0.44767695313654554123   -1.58960510768110019342
0.000785398163    0.52228977865930314994   -5.14062698859872124757
0.000785398163    0.59690260418206075865   -8.10030230310110077596
0.000785398163    0.67151542970481836736  -10.24805381704438822510
0.000785398163    0.74612825522757586505  -11.46781794962559075657
0.000785398163    0.82074108075033347376  -11.91102532000911828902
0.000785398163    0.89535390627309108247  -11.99379940887218864987
0.000785398163    0.96996673179584869118  -11.99988352190059615054
0.000785398163    1.04457955731860629989  -11.99999972705576567478
0.000785398163    1.11919238284136390860  -11.99999999998172484084
0.000785398163    1.19380520836412151731  -12.00000000000000000000
0.000785398163    1.26841803388687912602  -12.00000000000000000000
0.000785398163    1.34303085940963673472  -12.00000000000000000000
0.000785398163    1.41764368493239412139  -12.00000000000000000000
0.000785398163    1.49225651045515173010  -12.00000000000000000000
0.000883572934    0.07461282552275759483  -24.53382683161503052816
0.000883572934    0.14922565104551518966  -15.44235120867576860348
0.000883572934    0.22383847656827277062   -5.01248665205403653999
0.000883572934    0.29845130209103037933    1.24614213770859105779
0.000883572934    0.37306412761378793252    1.49753567282774380232
0.000883572934    0.44767695313654554123   -1.58961138721201411528
0.000883572934    0.52228977865930314994   -5.14063229484790262802
0.000883572934    0.59690260418206075865   -8.10030701065465841282
0.000883572934    0.67151542970481836736  -10.24805747249240006624
0.000883572934    0.74612825522757586505  -11.46781978737197249529
0.000883572934    0.82074108075033347376  -11.91102578387624433276
0.000883572934    0.89535390627309108247  -11.99379945586550277881
0.000883572934    0.96996673179584869118  -11.99988352322463924793
0.000883572934    1.04457955731860629989  -11.99999972706075723750
0.000883572934    1.11919238284136390860  -11.99999999998172484084
0.000883572934    1.19380520836412151731  -12.00000000000000000000
0.000883572934    1.26841803388687912602  -12.00000000000000000000
0.000883572934    1.34303085940963673472  -12.00000000000000000000
0.000883572934    1.41764368493239412139  -12.00000000000000000000
0.000883572934    1.49225651045515173010  -12.00000000000000000000
0.000981747704    0.07461282552275759483  -24.53383960895398274715
0.000981747704    0.14922565104551518966  -15.44236352875013196240
0.000981747704    0.22383847656827277062   -5.01249826852406066280
0.000981747704    0.29845130209103037933    1.24613173542457911225
0.000981747704    0.37306412761378793252    1.49752699736652505891
0.000981747704    0.44767695313654554123   -1.58961840550596988919
0.000981747704    0.52228977865930314994   -5.14063822535813486070
0.000981747704    0.59690260418206075865   -8.10031227203439563311
0.000981747704    0.67151542970481836736  -10.24806155798634499376
0.000981747704    0.74612825522757586505  -11.46782184131555837325
0.000981747704    0.82074108075033347376  -11.91102630231093684188
0.000981747704    0.89535390627309108247  -11.99379950838595298990
0.000981747704    0.96996673179584869118  -11.99988352470431784980
0.000981747704    1.04457955731860629989  -11.99999972706633677433
0.000981747704    1.11919238284136390860  -11.99999999998172661719
0.000981747704    1.19380520836412151731  -12.00000000000000000000
0.000981747704    1.26841803388687912602  -12.00000000000000000000
0.000981747704    1.34303085940963673472  -12.00000000000000000000
0.000981747704    1.41764368493239412139  -12.00000000000000000000
0.000981747704    1.49225651045515173010  -12.00000000000000000000
0.001079922475    0.07461282552275759483  -24.53385373126275226241
0.001079922475    0.14922565104551518966  -15.44237714566093799817
0.001079922475    0.22383847656827277062   -5.01251110776706632066
0.001079922475    0.29845130209103037933    1.24612023817527273195
0.001079922475    0.37306412761378793252    1.49751740870820526652
0.001079922475    0.44767695313654554123   -1.58962616256119648739
0.001079922475    0.52228977865930314994   -5.14064478012820558206
0.001079922475    0.59690260418206075865   -8.10031808723906365799
0.001079922475    0.67151542970481836736  -10.24806607352392795462
0.001079922475    0.74612825522757586505  -11.46782411145358437921
0.001079922475    0.82074108075033347376  -11.91102687531151005373
0.001079922475    0.89535390627309108247  -11.99379956643304723229
0.001079922475    0.96996673179584869118  -11.99988352633958399451
0.001079922475    1.04457955731860629989  -11.99999972707249895620
0.001079922475    1.11919238284136390860  -11.99999999998172661719
0.001079922475    1.19380520836412151731  -12.00000000000000000000
0.001079922475    1.26841803388687912602  -12.00000000000000000000
0.001079922475    1.34303085940963673472  -12.00000000000000000000
0.001079922475    1.41764368493239412139  -12.00000000000000000000
0.001079922475    1.49225651045515173010  -12.00000000000000000000
0.001178097245    0.07461282552275759483  -24.53386919853728542762
0.001178097245    0.14922565104551518966  -15.44239205940406201023
0.001178097245    0.22383847656827277062   -5.01252516977898210371
0.001178097245    0.29845130209103037933    1.24610764596432765927
0.001178097245    0.37306412761378793252    1.49750690685576159922
0.001178097245    0.44767695313654554123   -1.58963465837562312188
0.001178097245    0.52228977865930314994   -5.14065195915674877369
0.001178097245    0.59690260418206075865   -8.10032445626726449461
0.001178097245    0.67151542970481836736  -10.24807101910261764033
0.001178097245    0.74612825522757586505  -11.46782659778298452125
0.001178097245    0.82074108075033347376  -11.91102750287610767543
0.001178097245    0.89535390627309108247  -11.99379963000623128266
0.001178097245    0.96996673179584869118  -11.99988352813038616773
0.001178097245    1.04457955731860629989  -11.99999972707924733584
0.001178097245    1.11919238284136390860  -11.99999999998172839355
0.001178097245    1.19380520836412151731  -12.00000000000000000000
0.001178097245    1.26841803388687912602  -12.00000000000000000000
0.001178097245    1.34303085940963673472  -12.00000000000000000000
0.001178097245    1.41764368493239412139  -12.00000000000000000000
0.001178097245    1.49225651045515173010  -12.00000000000000000000
0.001276272016    0.07461282552275759483  -24.53388601077313424526
0.001276272016    0.14922565104551518966  -15.44240826997499027584
0.001276272016    0.22383847656827277062   -5.01254045455536179077
0.001276272016    0.29845130209103037933    1.24609395879575046706
0.001276272016    0.37306412761378793252    1.49749549181226537797
0.001276272016    0.44767695313654554123   -1.58964389294710484180
0.001276272016    0.52228977865930314994   -5.14065976244227229586
0.001276272016    0.59690260418206075865   -8.10033137911747225246
0.001276272016    0.67151542970481836736  -10.24807639471963227606
0.001276272016    0.74612825522757586505  -11.46782930030041569580
0.001276272016    0.82074108075033347376  -11.91102818500268512025
0.001276272016    0.89535390627309108247  -11.99379969910490650875
0.001276272016    0.96996673179584869118  -11.99988353007667463146
0.001276272016    1.04457955731860629989  -11.99999972708658013687
0.001276272016    1.11919238284136390860  -11.99999999998173016991
0.001276272016    1.19380520836412151731  -12.00000000000000000000
0.001276272016    1.26841803388687912602  -12.00000000000000000000
0.001276272016    1.34303085940963673472  -12.00000000000000000000
0.001276272016    1.41764368493239412139  -12.00000000000000000000
0.001276272016    1.49225651045515173010  -12.00000000000000000000
0.001374446786    0.07461282552275759483  -24.53390416796543860301
0.001374446786    0.14922565104551518966  -15.44242577736875432493
0.001374446786    0.22383847656827277062   -5.01255696209127954432
0.001374446786    0.29845130209103037933    1.24607917667397671835
0.001374446786    0.37306412761378793252    1.49748316358120980851
0.001374446786    0.44767695313654554123   -1.58965386627320537372
0.001374446786    0.52228977865930314994   -5.14066818998313301847
0.001374446786    0.59690260418206075865   -8.10033885578802603789
0.001374446786    0.67151542970481836736  -10.24808220037195027885
0.001374446786    0.74612825522757586505  -11.46783221900222748957
0.001374446786    0.82074108075033347376  -11.91102892168903437664
0.001374446786    0.89535390627309108247  -11.99379977372842276395
0.001374446786    0.96996673179584869118  -11.99988353217838543685
0.001374446786    1.04457955731860629989  -11.99999972709449380659
0.001374446786    1.11919238284136390860  -11.99999999998173194626
0.001374446786    1.19380520836412151731  -12.00000000000000000000
0.001374446786    1.26841803388687912602  -12.00000000000000000000
0.001374446786    1.34303085940963673472  -12.00000000000000000000
0.001374446786    1.41764368493239412139  -12.00000000000000000000
0.001374446786    1.49225651045515173010  -12.00000000000000000000
0.001472621556    0.07461282552275759483  -24.53392367010895469548
0.001472621556    0.14922565104551518966  -15.44244458158001975789
0.001472621556    0.22383847656827277062   -5.01257469238148445356
0.001472621556    0.29845130209103037933    1.24606329960370665333
0.001472621556    0.37306412761378793252    1.49746992216631724659
0.001472621556    0.44767695313654554123   -1.58966457835129970633
0.001472621556    0.52228977865930314994   -5.14067724177755991377
0.001472621556    0.59690260418206075865   -8.10034688627711219056
0.001472621556    0.67151542970481836736  -10.24808843605629782303
0.001472621556    0.74612825522757586505  -11.46783535388448171943
0.001472621556    0.82074108075033347376  -11.91102971293275558651
0.001472621556    0.89535390627309108247  -11.99379985387607128189
0.001472621556    0.96996673179584869118  -11.99988353443545641142
0.001472621556    1.04457955731860629989  -11.99999972710299012135
0.001472621556    1.11919238284136390860  -11.99999999998173194626
0.001472621556    1.19380520836412151731  -12.00000000000000000000
0.001472621556    1.26841803388687912602  -12.00000000000000000000
0.001472621556    1.34303085940963673472  -12.00000000000000000000
0.001472621556    1.41764368493239412139  -12.00000000000000000000
0.001472621556    1.49225651045515173010  -12.00000000000000000000
0.001570796327    0.07461282552275759483  -24.53394451719802304979
0.001570796327    0.14922565104551518966  -15.44246468260305249487
0.001570796327    0.22383847656827277062   -5.01259364542032237466
0.001570796327    0.29845130209103037933    1.24604632759003397524
0.001570796327    0.37306412761378793252    1.49745576757155873793
0.001570796327    0.44767695313654554123   -1.58967602917862160794
0.001570796327    0.52228977865930314994   -5.14068691782367892529
0.001570796327    0.59690260418206075865   -8.10035547058279625787
0.001570796327    0.67151542970481836736  -10.24809510176915949842
0.001570796327    0.74612825522757586505  -11.46783870494294355069
0.001570796327    0.82074108075033347376  -11.91103055873128013786
0.001570796327    0.89535390627309108247  -11.99379993954709711090
0.001570796327    0.96996673179584869118  -11.99988353684781650088
0.001570796327    1.04457955731860629989  -11.99999972711206908116
0.001570796327    1.11919238284136390860  -11.99999999998173372262
0.001570796327    1.19380520836412151731  -12.00000000000000000000
0.001570796327    1.26841803388687912602  -12.00000000000000000000
0.001570796327    1.34303085940963673472  -12.00000000000000000000
0.001570796327    1.41764368493239412139  -12.00000000000000000000
0.001570796327    1.49225651045515173010  -12.00000000000000000000
0.001668971097    0.07461282552275759483  -24.53396670922658984182
0.001668971097    0.14922565104551518966  -15.44248608043166548498
0.001668971097    0.22383847656827277062   -5.01261382120164178389
0.001668971097    0.29845130209103037933    1.24602826063845029125
0.001668971097    0.37306412761378793252    1.49744069980128635677
0.001668971097    0.44767695313654554123   -1.58968821875217125594
0.001668971097    0.52228977865930314994   -5.14069721811942059730
0.001668971097    0.59690260418206075865   -8.10036460870299457326
0.001668971097    0.67151542970481836736  -10.24810219750677475758
0.001668971097    0.74612825522757586505  -11.46784227217309037883
0.001668971097    0.82074108075033347376  -11.91103145908186000668
0.001668971097    0.89535390627309108247  -11.99380003074068667956
0.001668971097    0.96996673179584869118  -11.99988353941539465097
0.001668971097    1.04457955731860629989  -11.99999972712172890965
0.001668971097    1.11919238284136390860  -11.99999999998173372262
0.001668971097    1.19380520836412151731  -12.00000000000000000000
0.001668971097    1.26841803388687912602  -12.00000000000000000000
0.001668971097    1.34303085940963673472  -12.00000000000000000000
0.001668971097    1.41764368493239412139  -12.00000000000000000000
0.001668971097    1.49225651045515173010  -12.00000000000000000000
0.001767145868    0.07461282552275759483  -24.53399024618821044896
0.001767145868    0.14922565104551518966  -15.44250877505932351141
0.001767145868    0.22383847656827277062   -5.01263521971908332375
0.001767145868    0.29845130209103037933    1.24600909875471899113
0.001767145868    0.37306412761378793252    1.49742471886001915493
0.001767145868    0.44767695313654554123   -1.58970114706871035182
0.001767145868    0.52228977865930314994   -5.14070814266262576808
0.001767145868    0.59690260418206075865   -8.10037430063548846704
0.001767145868    0.67151542970481836736  -10.24810972326513436315
0.001767145868    0.74612825522757586505  -11.46784605557010117138
0.001767145868    0.82074108075033347376  -11.91103241398156420416
0.001767145868    0.89535390627309108247  -11.99380012745598023116
0.001767145868    0.96996673179584869118  -11.99988354213810737292
0.001767145868    1.04457955731860629989  -11.99999972713196605412
0.001767145868    1.11919238284136390860  -11.99999999998173549898
0.001767145868    1.19380520836412151731  -12.00000000000000000000
0.001767145868    1.26841803388687912602  -12.00000000000000000000
0.001767145868    1.34303085940963673472  -12.00000000000000000000
0.001767145868    1.41764368493239412139  -12.00000000000000000000
0.001767145868    1.49225651045515173010  -12.00000000000000000000
0.001865320638    0.07461282552275759483  -24.53401512807602813382
0.001865320638    0.14922565104551518966  -15.44253276647902772822
0.001865320638    0.22383847656827277062   -5.01265784096564637196
0.001865320638    0.29845130209103037933    1.24598884194508663370
0.001865320638    0.37306412761378793252    1.49740782475264566642
0.001865320638    0.44767695313654554123   -1.58971481412485982077
0.001865320638    0.52228977865930314994   -5.14071969145096741016
0.001865320638    0.59690260418206075865   -8.10038454637791360824
0.001865320638    0.67151542970481836736  -10.24811767903997861140
0.001865320638    0.74612825522757586505  -11.46785005512886179702
0.001865320638    0.82074108075033347376  -11.91103342342729121128
0.001865320638    0.89535390627309108247  -11.99380022969206294192
0.001865320638    0.96996673179584869118  -11.99988354501587650702
0.001865320638    1.04457955731860629989  -11.99999972714278406727
0.001865320638    1.11919238284136390860  -11.99999999998173727533
0.001865320638    1.19380520836412151731  -12.00000000000000000000
0.001865320638    1.26841803388687912602  -12.00000000000000000000
0.001865320638    1.34303085940963673472  -12.00000000000000000000
0.001865320638    1.41764368493239412139  -12.00000000000000000000
0.001865320638    1.49225651045515173010  -12.00000000000000000000
0.001963495408    0.07461282552275759483  -24.53404135488278825505
0.001963495408    0.14922565104551518966  -15.44255805468343467624
0.001963495408    0.22383847656827277062   -5.01268168493412602515
0.001963495408    0.29845130209103037933    1.24596749021604402685
0.001963495408    0.37306412761378793252    1.49739001748427646987
0.001963495408    0.44767695313654554123   -1.58972921991703186606
0.001963495408    0.52228977865930314994   -5.14073186448200925014
0.001963495408    0.59690260418206075865   -8.10039534592778309730
0.001963495408    0.67151542970481836736  -10.24812606482681864861
0.001963495408    0.74612825522757586505  -11.46785427084396502551
0.001963495408    0.82074108075033347376  -11.91103448741576187331
0.001963495408    0.89535390627309108247  -11.99380033744797025008
0.001963495408    0.96996673179584869118  -11.99988354804860968272
0.001963495408    1.04457955731860629989  -11.99999972715417762004
0.001963495408    1.11919238284136390860  -11.99999999998173727533
0.001963495408    1.19380520836412151731  -12.00000000000000000000
0.001963495408    1.26841803388687912602  -12.00000000000000000000
0.001963495408    1.34303085940963673472  -12.00000000000000000000
0.001963495408    1.41764368493239412139  -12.00000000000000000000
0.001963495408    1.49225651045515173010  -12.00000000000000000000
0.002061670179    0.07461282552275759483  -24.53406892660083116198
0.002061670179    0.14922565104551518966  -15.44258463966472660900
0.002061670179    0.22383847656827277062   -5.01270675161680046017
0.002061670179    0.29845130209103037933    1.24594504357451096865
0.002061670179    0.37306412761378793252    1.49737129706037386256
0.002061670179    0.44767695313654554123   -1.58974436444139843871
0.002061670179    0.52228977865930314994   -5.14074466175317201788
0.002061670179    0.59690260418206075865   -8.10040669928246082065
0.002061670179    0.67151542970481836736  -10.24813488062090627295
0.002061670179    0.74612825522757586505  -11.46785870270971585683
0.002061670179    0.82074108075033347376  -11.91103560594351229440
0.002061670179    0.89535390627309108247  -11.99380045072267719775
0.002061670179    0.96996673179584869118  -11.99988355123621630582
0.002061670179    1.04457955731860629989  -11.99999972716614671242
0.002061670179    1.11919238284136390860  -11.99999999998173905169
0.002061670179    1.19380520836412151731  -12.00000000000000000000
0.002061670179    1.26841803388687912602  -12.00000000000000000000
0.002061670179    1.34303085940963673472  -12.00000000000000000000
0.002061670179    1.41764368493239412139  -12.00000000000000000000
0.002061670179    1.49225651045515173010  -12.00000000000000000000
0.002159844949    0.07461282552275759483  -24.53409784322212772167
0.002159844949    0.14922565104551518966  -15.44261252141472517962
0.002159844949    0.22383847656827277062   -5.01273304100560856966
0.002159844949    0.29845130209103037933    1.24592150202775453494
0.002159844949    0.37306412761378793252    1.49735166348662751545
0.002159844949    0.44767695313654554123   -1.58976024769398804892
0.002159844949    0.52228977865930314994   -5.14075808326172545293
0.002159844949    0.59690260418206075865   -8.10041860643917388529
0.002159844949    0.67151542970481836736  -10.24814412641724814534
0.002159844949    0.74612825522757586505  -11.46786335072011375757
0.002159844949    0.82074108075033347376  -11.91103677900690627212
0.002159844949    0.89535390627309108247  -11.99380056951511797081
0.002159844949    0.96996673179584869118  -11.99988355457859690034
0.002159844949    1.04457955731860629989  -11.99999972717869312078
0.002159844949    1.11919238284136390860  -11.99999999998174082805
0.002159844949    1.19380520836412151731  -12.00000000000000000000
0.002159844949    1.26841803388687912602  -12.00000000000000000000
0.002159844949    1.34303085940963673472  -12.00000000000000000000
0.002159844949    1.41764368493239412139  -12.00000000000000000000
0.002159844949    1.49225651045515173010  -12.00000000000000000000
0.002258019720    0.07461282552275759483  -24.53412810473820471202
0.002258019720    0.14922565104551518966  -15.44264169992482393923
0.002258019720    0.22383847656827277062   -5.01276055309206647337
0.002258019720    0.29845130209103037933    1.24589686558334911126
0.002258019720    0.37306412761378793252    1.49733111676903085652
0.002258019720    0.44767695313654554123   -1.58977686967058540191
0.002258019720    0.52228977865930314994   -5.14077212900480517987
0.002258019720    0.59690260418206075865   -8.10043106739500728963
0.002258019720    0.67151542970481836736  -10.24815380221060756583
0.002258019720    0.74612825522757586505  -11.46786821486887575361
0.002258019720    0.82074108075033347376  -11.91103800660212996831
0.002258019720    0.89535390627309108247  -11.99380069382416813539
0.002258019720    0.96996673179584869118  -11.99988355807565021394
0.002258019720    1.04457955731860629989  -11.99999972719181151604
0.002258019720    1.11919238284136390860  -11.99999999998174260440
0.002258019720    1.19380520836412151731  -12.00000000000000000000
0.002258019720    1.26841803388687912602  -12.00000000000000000000
0.002258019720    1.34303085940963673472  -12.00000000000000000000
0.002258019720    1.41764368493239412139  -12.00000000000000000000
0.002258019720    1.49225651045515173010  -12.00000000000000000000
0.002356194490    0.07461282552275759483  -24.53415971114021587596
0.002356194490    0.14922565104551518966  -15.44267217518604340398
0.002356194490    0.22383847656827277062   -5.01278928786727462352
0.002356194490    0.29845130209103037933    1.24587113424935314043
0.002356194490    0.37306412761378793252    1.49730965691389528160
0.002356194490    0.44767695313654554123   -1.58979423036678157999
0.002356194490    0.52228977865930314994   -5.14078679897942336652
0.002356194490    0.59690260418206075865   -8.10044408214691813441
0.002356194490    0.67151542970481836736  -10.24816390799550092083
0.002356194490    0.74612825522757586505  -11.46787329514942044284
0.002356194490    0.82074108075033347376  -11.91103928872519013282
0.002356194490    0.89535390627309108247  -11.99380082364865351963
0.002356194490    0.96996673179584869118  -11.99988356172726788884
0.002356194490    1.04457955731860629989  -11.99999972720550367455
0.002356194490    1.11919238284136390860  -11.99999999998174438076
0.002356194490    1.19380520836412151731  -12.00000000000000000000
0.002356194490    1.26841803388687912602  -12.00000000000000000000
0.002356194490    1.34303085940963673472  -12.00000000000000000000
0.002356194490    1.41764368493239412139  -12.00000000000000000000
0.002356194490    1.49225651045515173010  -12.00000000000000000000
